S;N;BOLETO_PROPOSTA;QUALQUER_VALOR;A_VENCER;N;S;N;QUALQUER_VALOR;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;ENTRE_MINIMO_MAXIMO;A_VENCER;S;S;S;MINIMO_MAXIMO;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;ENTRE_MINIMO_MAXIMO;A_VENCER;N;S;S;MINIMO_MAXIMO;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;ENTRE_MINIMO_MAXIMO;A_VENCER;S;N;S;MINIMO_MAXIMO;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;ENTRE_MINIMO_MAXIMO;A_VENCER;S;S;N;MINIMO_MAXIMO;N;BAIXA_INTEGRAL
S;N;BOLETO_PROPOSTA;ENTRE_MINIMO_MAXIMO;A_VENCER;N;N;S;MINIMO_MAXIMO;N;BAIXA_INTEGRAL
S;N;CARTAO_CREDITO;QUALQUER_VALOR;A_VENCER;S;S;S;QUALQUER_VALOR;S;BAIXA_PARCIAL
S;N;CARTAO_CREDITO;QUALQUER_VALOR;VENCIDO;S;S;S;QUALQUER_VALOR;S;BAIXA_PARCIAL
S;N;CARTAO_CREDITO;QUALQUER_VALOR;A_VENCER;N;S;S;QUALQUER_VALOR;S;BAIXA_PARCIAL
S;N;CARTAO_CREDITO;QUALQUER_VALOR;VENCIDO;N;S;S;QUALQUER_VALOR;S;BAIXA_PARCIAL
S;N;CARTAO_CREDITO;QUALQUER_VALOR;VENCIDO;S;N;S;QUALQUER_VALOR;S;BAIXA_PARCIAL
S;N;CARTAO_CREDITO;QUALQUER_VALOR;A_VENCER;S;N;S;QUALQUER_VALOR;S;BAIXA_PARCIAL
S;N;CARTAO_CREDITO;QUALQUER_VALOR;A_VENCER;S;S;N;QUALQUER_VALOR;S;BAIXA_PARCIAL
S;N;CARTAO_CREDITO;QUALQUER_VALOR;VENCIDO;S;S;N;QUALQUER_VALOR;S;BAIXA_PARCIAL
S;N;CARTAO_CREDITO;QUALQUER_VALOR;VENCIDO;N;N;S;QUALQUER_VALOR;S;BAIXA_PARCIAL
S;N;CARTAO_CREDITO;QUALQUER_VALOR;A_VENCER;N;N;S;QUALQUER_VALOR;S;BAIXA_PARCIAL
S;N;CARTAO_CREDITO;QUALQUER_VALOR;A_VENCER;S;N;N;QUALQUER_VALOR;S;BAIXA_PARCIAL
S;N;CARTAO_CREDITO;QUALQUER_VALOR;VENCIDO;S;N;N;QUALQUER_VALOR;S;BAIXA_PARCIAL
S;N;CARTAO_CREDITO;QUALQUER_VALOR;VENCIDO;N;N;N;QUALQUER_VALOR;S;BAIXA_PARCIAL
S;N;CARTAO_CREDITO;QUALQUER_VALOR;A_VENCER;N;N;N;QUALQUER_VALOR;S;BAIXA_PARCIAL
S;N;CARTAO_CREDITO;QUALQUER_VALOR;VENCIDO;N;S;N;QUALQUER_VALOR;S;BAIXA_PARCIAL
S;N;CARTAO_CREDITO;QUALQUER_VALOR;A_VENCER;N;S;N;QUALQUER_VALOR;S;BAIXA_PARCIAL
S;N;CARTAO_CREDITO;ENTRE_MINIMO_MAXIMO;A_VENCER;S;S;S;QUALQUER_VALOR;S;BAIXA_PARCIAL
